ocel_id;ocel_time;ocel_changed_field
hu2416;2023-09-08 07:56:54;
hu2394;2023-09-08 09:07:01;
hu2424;2023-09-08 09:08:41;
hu2423;2023-09-08 09:12:11;
hu2422;2023-09-08 09:16:58;
hu2421;2023-09-08 09:18:44;
hu2418;2023-09-08 09:21:00;
hu2419;2023-09-08 09:23:32;
hu2417;2023-09-08 09:24:32;
hu2420;2023-09-08 09:26:13;
hu2425;2023-09-08 09:31:36;
hu2427;2023-09-08 09:44:08;
hu2426;2023-09-08 09:46:11;
hu2431;2023-09-08 09:50:17;
hu2428;2023-09-08 09:51:37;
hu2429;2023-09-08 09:58:11;
hu2437;2023-09-08 10:58:39;
hu2436;2023-09-08 12:04:18;
hu2438;2023-09-08 13:05:45;
hu2442;2023-09-08 13:10:00;
hu2435;2023-09-08 13:11:57;
hu2434;2023-09-08 13:18:33;
hu2443;2023-09-08 13:19:35;
hu2441;2023-09-08 13:22:16;
hu2432;2023-09-08 13:24:09;
hu2439;2023-09-08 13:25:11;
hu2440;2023-09-08 13:29:22;
hu2433;2023-09-08 13:38:48;
hu2430;2023-09-08 13:44:38;
hu2447;2023-09-08 16:30:19;
hu2445;2023-09-08 16:34:09;
hu2444;2023-09-08 16:40:25;
hu2446;2023-09-08 16:44:07;
hu2448;2023-09-09 07:24:21;
hu2469;2023-09-11 07:30:26;
hu2463;2023-09-11 07:46:57;
hu2468;2023-09-11 07:49:29;
hu2460;2023-09-11 07:53:43;
hu2457;2023-09-11 07:54:54;
hu2450;2023-09-11 09:00:28;
hu2459;2023-09-11 09:01:56;
hu2467;2023-09-11 09:02:37;
hu2454;2023-09-11 09:09:09;
hu2451;2023-09-11 09:11:19;
hu2461;2023-09-11 09:17:37;
hu2472;2023-09-11 09:24:41;
hu2455;2023-09-11 09:27:39;
hu2477;2023-09-11 09:33:01;
hu2480;2023-09-11 09:37:14;
hu2471;2023-09-11 09:38:23;
hu2470;2023-09-11 09:39:25;
hu2456;2023-09-11 09:48:16;
hu2475;2023-09-11 09:49:01;
hu2478;2023-09-11 09:50:32;
hu2466;2023-09-11 09:58:13;
hu2465;2023-09-11 09:59:16;
hu2476;2023-09-11 10:59:37;
hu2449;2023-09-11 12:00:00;
hu2462;2023-09-11 13:00:44;
hu2464;2023-09-11 13:04:54;
hu2474;2023-09-11 13:07:56;
hu2481;2023-09-11 13:15:12;
hu2452;2023-09-11 13:19:50;
hu2487;2023-09-11 13:24:17;
hu2483;2023-09-11 13:27:15;
hu2485;2023-09-11 13:37:52;
hu2482;2023-09-11 13:41:52;
hu2453;2023-09-11 13:49:56;
hu2458;2023-09-11 13:54:22;
hu2473;2023-09-11 13:56:48;
hu2484;2023-09-11 13:58:07;
hu2492;2023-09-11 15:00:24;
hu2479;2023-09-11 15:05:28;
hu2486;2023-09-11 15:14:13;
hu2491;2023-09-11 15:15:09;
hu2488;2023-09-11 15:22:26;
hu2497;2023-09-11 15:27:10;
hu2489;2023-09-11 15:31:18;
hu2496;2023-09-11 15:39:30;
hu2506;2023-09-11 15:46:30;
hu2503;2023-09-11 15:47:30;
hu2511;2023-09-11 15:48:40;
hu2502;2023-09-11 15:52:25;
hu2495;2023-09-11 15:54:42;
hu2508;2023-09-11 15:57:22;
hu2494;2023-09-11 17:01:31;
hu2509;2023-09-11 17:11:28;
hu2490;2023-09-11 17:15:16;
hu2499;2023-09-11 17:34:15;
hu2500;2023-09-11 17:39:10;
hu2517;2023-09-11 17:51:00;
hu2513;2023-09-11 17:57:13;
hu2521;2023-09-11 19:02:28;
hu2505;2023-09-12 07:05:17;
hu2516;2023-09-12 07:06:45;
hu2498;2023-09-12 07:10:55;
hu2518;2023-09-12 07:23:14;
hu2515;2023-09-12 07:28:37;
hu2512;2023-09-12 07:33:33;
hu2501;2023-09-12 07:36:13;
hu2507;2023-09-12 07:37:40;
hu2493;2023-09-12 07:39:28;
hu2519;2023-09-12 07:46:08;
hu2526;2023-09-12 07:52:26;
hu2510;2023-09-12 07:53:32;
hu2528;2023-09-12 08:54:20;
hu2524;2023-09-12 08:59:26;
hu2514;2023-09-12 10:00:00;
hu2523;2023-09-12 10:06:13;
hu2529;2023-09-12 10:07:49;
hu2525;2023-09-12 10:08:20;
hu2522;2023-09-12 10:10:43;
hu2527;2023-09-12 10:11:58;
hu2504;2023-09-12 10:15:30;
hu2520;2023-09-12 10:17:19;
hu2540;2023-09-12 10:41:24;
hu2535;2023-09-12 10:42:04;
hu2539;2023-09-12 10:44:46;
hu2538;2023-09-12 10:50:49;
hu2532;2023-09-12 10:53:36;
hu2531;2023-09-12 10:56:23;
hu2537;2023-09-12 10:59:30;
hu2543;2023-09-12 12:01:16;
hu2533;2023-09-12 13:04:22;
hu2546;2023-09-12 13:05:26;
hu2530;2023-09-12 13:12:37;
hu2541;2023-09-12 13:13:28;
hu2542;2023-09-12 13:14:12;
hu2536;2023-09-12 13:15:22;
hu2534;2023-09-12 13:22:23;
hu2545;2023-09-12 13:26:08;
hu2544;2023-09-12 13:29:06;
hu2552;2023-09-12 14:10:24;
hu2549;2023-09-12 14:12:17;
hu2550;2023-09-12 14:16:15;
hu2548;2023-09-12 14:18:34;
hu2551;2023-09-12 14:20:34;
hu2547;2023-09-12 14:21:59;
hu2556;2023-09-12 14:44:28;
hu2555;2023-09-12 14:49:14;
hu2557;2023-09-12 14:51:42;
hu2553;2023-09-12 14:54:32;
hu2558;2023-09-12 14:58:04;
hu2554;2023-09-12 15:58:26;
hu2564;2023-09-12 15:59:58;
hu2562;2023-09-12 17:06:43;
hu2560;2023-09-12 17:10:12;
hu2561;2023-09-12 17:21:32;
hu2559;2023-09-12 17:24:37;
hu2563;2023-09-12 17:27:05;
hu2569;2023-09-13 09:40:16;
hu2567;2023-09-13 09:41:13;
hu2570;2023-09-13 09:45:55;
hu2568;2023-09-13 09:46:39;
hu2566;2023-09-13 09:49:12;
hu2565;2023-09-13 09:51:27;
hu2573;2023-09-13 14:49:56;
hu2572;2023-09-13 14:52:53;
hu2576;2023-09-13 14:57:10;
hu2575;2023-09-13 14:57:48;
hu2571;2023-09-13 15:59:46;
hu2574;2023-09-13 17:02:51;
hu2580;2023-09-13 18:21:04;
hu2578;2023-09-13 18:38:33;
hu2582;2023-09-13 18:51:33;
hu2584;2023-09-14 07:54:56;
hu2579;2023-09-14 09:02:27;
hu2586;2023-09-14 09:03:45;
hu2588;2023-09-14 09:08:11;
hu2585;2023-09-14 09:10:54;
hu2577;2023-09-14 09:13:09;
hu2587;2023-09-14 09:13:55;
hu2583;2023-09-14 09:18:44;
hu2581;2023-09-14 09:21:26;
hu2590;2023-09-14 09:34:16;
hu2589;2023-09-14 09:35:02;
hu2591;2023-09-14 12:09:50;
hu2596;2023-09-14 13:15:35;
hu2594;2023-09-14 13:18:54;
hu2592;2023-09-14 13:21:40;
hu2593;2023-09-14 13:27:06;
hu2599;2023-09-14 13:29:40;
hu2601;2023-09-14 13:32:32;
hu2602;2023-09-14 13:39:26;
hu2597;2023-09-14 13:45:01;
hu2595;2023-09-14 13:45:55;
hu2600;2023-09-14 13:47:41;
hu2598;2023-09-14 13:50:41;
hu2607;2023-09-14 21:21:54;
hu2623;2023-09-15 07:26:51;
hu2615;2023-09-15 07:36:35;
hu2618;2023-09-15 07:38:06;
hu2610;2023-09-15 07:44:22;
hu2619;2023-09-15 07:56:29;
hu2620;2023-09-15 09:05:49;
hu2606;2023-09-15 09:06:58;
hu2628;2023-09-15 09:10:55;
hu2604;2023-09-15 09:17:08;
hu2632;2023-09-15 09:24:52;
hu2613;2023-09-15 09:25:32;
hu2603;2023-09-15 09:26:55;
hu2608;2023-09-15 09:28:53;
hu2630;2023-09-15 09:30:59;
hu2622;2023-09-15 09:33:59;
hu2605;2023-09-15 09:38:10;
hu2609;2023-09-15 09:41:09;
hu2637;2023-09-15 09:43:32;
hu2631;2023-09-15 09:46:23;
hu2635;2023-09-15 09:48:00;
hu2638;2023-09-15 09:48:42;
hu2634;2023-09-15 09:56:56;
hu2636;2023-09-15 10:58:27;
hu2626;2023-09-15 12:00:50;
hu2633;2023-09-15 13:11:31;
hu2629;2023-09-15 13:15:35;
hu2616;2023-09-15 13:26:20;
hu2625;2023-09-15 13:33:14;
hu2612;2023-09-15 13:39:33;
hu2621;2023-09-15 13:45:42;
hu2624;2023-09-15 13:47:34;
hu2617;2023-09-15 13:48:24;
hu2611;2023-09-15 13:50:05;
hu2614;2023-09-15 13:52:36;
hu2644;2023-09-15 14:52:44;
hu2643;2023-09-15 14:54:03;
hu2627;2023-09-15 14:58:48;
hu2641;2023-09-15 16:02:01;
hu2640;2023-09-15 16:04:47;
hu2639;2023-09-15 16:06:37;
hu2642;2023-09-15 16:10:32;
hu2649;2023-09-15 20:35:13;
hu2648;2023-09-18 07:38:46;
hu2678;2023-09-18 07:55:01;
hu2651;2023-09-18 07:59:04;
hu2653;2023-09-18 09:00:00;
hu2655;2023-09-18 09:00:50;
hu2647;2023-09-18 09:04:52;
hu2660;2023-09-18 09:06:32;
hu2667;2023-09-18 09:14:11;
hu2657;2023-09-18 09:15:37;
hu2662;2023-09-18 09:17:02;
hu2670;2023-09-18 09:19:49;
hu2661;2023-09-18 09:22:26;
hu2679;2023-09-18 09:24:15;
hu2658;2023-09-18 09:27:52;
hu2656;2023-09-18 09:29:14;
hu2676;2023-09-18 09:30:42;
hu2666;2023-09-18 09:36:39;
hu2659;2023-09-18 09:41:20;
hu2668;2023-09-18 09:43:11;
hu2650;2023-09-18 09:44:23;
hu2664;2023-09-18 09:49:29;
hu2675;2023-09-18 09:52:09;
hu2645;2023-09-18 09:56:40;
hu2652;2023-09-18 11:00:21;
hu2677;2023-09-18 11:03:29;
hu2665;2023-09-18 11:09:33;
hu2673;2023-09-18 11:10:40;
hu2674;2023-09-18 11:13:58;
hu2672;2023-09-18 11:17:56;
hu2671;2023-09-18 11:18:48;
hu2654;2023-09-18 11:20:11;
hu2681;2023-09-18 11:28:13;
hu2663;2023-09-18 11:30:31;
hu2669;2023-09-18 11:33:02;
hu2680;2023-09-18 11:37:02;
hu2646;2023-09-18 11:38:19;
hu2685;2023-09-18 12:47:43;
hu2683;2023-09-18 13:51:30;
hu2693;2023-09-18 13:57:41;
hu2686;2023-09-18 13:59:36;
hu2692;2023-09-18 15:02:32;
hu2688;2023-09-18 15:06:14;
hu2684;2023-09-18 15:08:05;
hu2690;2023-09-18 15:14:41;
hu2687;2023-09-18 15:21:46;
hu2682;2023-09-18 15:22:35;
hu2691;2023-09-18 15:23:22;
hu2689;2023-09-18 15:25:47;
hu2694;2023-09-18 17:29:53;
hu2698;2023-09-18 17:31:59;
hu2695;2023-09-18 17:38:17;
hu2696;2023-09-18 17:51:30;
hu2700;2023-09-18 19:08:09;
hu2714;2023-09-19 07:16:40;
hu2702;2023-09-19 07:23:40;
hu2715;2023-09-19 07:28:45;
hu2705;2023-09-19 07:31:03;
hu2717;2023-09-19 07:42:11;
hu2709;2023-09-19 07:43:57;
hu2716;2023-09-19 07:45:11;
hu2711;2023-09-19 07:47:32;
hu2697;2023-09-19 07:54:45;
hu2703;2023-09-19 08:57:24;
hu2706;2023-09-19 10:01:03;
hu2699;2023-09-19 10:06:21;
hu2701;2023-09-19 10:06:54;
hu2713;2023-09-19 10:08:46;
hu2707;2023-09-19 10:09:55;
hu2712;2023-09-19 10:12:04;
hu2708;2023-09-19 10:15:03;
hu2710;2023-09-19 10:16:13;
hu2704;2023-09-19 10:18:45;
hu2721;2023-09-19 12:15:26;
hu2732;2023-09-19 13:17:16;
hu2730;2023-09-19 13:19:45;
hu2723;2023-09-19 13:24:57;
hu2731;2023-09-19 13:26:55;
hu2725;2023-09-19 13:27:35;
hu2728;2023-09-19 13:33:28;
hu2727;2023-09-19 13:35:20;
hu2735;2023-09-19 13:40:11;
hu2722;2023-09-19 13:44:59;
hu2719;2023-09-19 13:49:09;
hu2729;2023-09-19 13:58:31;
hu2726;2023-09-19 15:02:04;
hu2733;2023-09-19 15:04:18;
hu2724;2023-09-19 15:10:44;
hu2720;2023-09-19 15:11:21;
hu2734;2023-09-19 15:13:29;
hu2718;2023-09-19 15:15:03;
hu2741;2023-09-20 01:37:12;
hu2742;2023-09-20 07:39:28;
hu2737;2023-09-20 07:43:04;
hu2739;2023-09-20 07:44:15;
hu2738;2023-09-20 07:46:13;
hu2740;2023-09-20 07:51:01;
hu2736;2023-09-20 08:56:47;
hu2745;2023-09-20 09:59:24;
hu2747;2023-09-20 11:00:13;
hu2752;2023-09-20 11:01:28;
hu2743;2023-09-20 11:04:06;
hu2746;2023-09-20 11:07:11;
hu2748;2023-09-20 11:07:46;
hu2744;2023-09-20 11:08:24;
hu2749;2023-09-20 11:09:02;
hu2751;2023-09-20 11:10:12;
hu2753;2023-09-20 11:10:48;
hu2750;2023-09-20 11:13:26;
hu2754;2023-09-20 11:16:02;
hu2756;2023-09-20 13:08:04;
hu2755;2023-09-20 13:09:52;
hu2758;2023-09-20 13:17:48;
hu2759;2023-09-20 13:21:37;
hu2757;2023-09-20 13:28:27;
hu2760;2023-09-20 13:35:25;
hu2765;2023-09-20 16:33:26;
hu2761;2023-09-20 16:34:31;
hu2766;2023-09-20 16:35:51;
hu2762;2023-09-20 16:39:00;
hu2763;2023-09-20 16:39:52;
hu2764;2023-09-20 16:45:59;
hu2771;2023-09-20 20:27:56;
hu2787;2023-09-21 07:31:51;
hu2789;2023-09-21 07:34:08;
hu2770;2023-09-21 07:46:01;
hu2769;2023-09-21 07:47:45;
hu2785;2023-09-21 07:49:43;
hu2786;2023-09-21 07:57:32;
hu2778;2023-09-21 08:59:37;
hu2776;2023-09-21 10:01:43;
hu2767;2023-09-21 10:09:07;
hu2790;2023-09-21 10:09:55;
hu2768;2023-09-21 10:12:25;
hu2775;2023-09-21 10:14:10;
hu2792;2023-09-21 10:17:55;
hu2772;2023-09-21 10:19:08;
hu2781;2023-09-21 10:25:31;
hu2784;2023-09-21 10:27:11;
hu2773;2023-09-21 10:28:41;
hu2780;2023-09-21 10:29:45;
hu2783;2023-09-21 10:34:26;
hu2782;2023-09-21 10:36:14;
hu2791;2023-09-21 10:37:11;
hu2779;2023-09-21 10:43:45;
hu2788;2023-09-21 10:46:36;
hu2777;2023-09-21 10:51:16;
hu2774;2023-09-21 10:53:25;
hu2793;2023-09-21 13:15:43;
hu2798;2023-09-21 13:22:02;
hu2804;2023-09-21 13:24:59;
hu2797;2023-09-21 13:26:21;
hu2802;2023-09-21 13:30:24;
hu2799;2023-09-21 13:32:25;
hu2800;2023-09-21 13:34:49;
hu2803;2023-09-21 13:39:53;
hu2795;2023-09-21 13:41:15;
hu2794;2023-09-21 13:46:04;
hu2801;2023-09-21 13:50:00;
hu2796;2023-09-21 13:51:58;
hu2805;2023-09-21 18:22:20;
hu2809;2023-09-21 18:38:53;
hu2810;2023-09-21 18:47:05;
hu2816;2023-09-22 07:54:10;
hu2806;2023-09-22 09:06:08;
hu2821;2023-09-22 09:09:11;
hu2812;2023-09-22 09:10:48;
hu2818;2023-09-22 09:15:48;
hu2808;2023-09-22 09:16:39;
hu2815;2023-09-22 09:19:11;
hu2820;2023-09-22 09:21:21;
hu2811;2023-09-22 09:29:01;
hu2822;2023-09-22 09:36:28;
hu2817;2023-09-22 09:39:57;
hu2819;2023-09-22 09:42:42;
hu2813;2023-09-22 09:47:17;
hu2807;2023-09-22 09:48:07;
hu2814;2023-09-22 09:53:27;
hu2823;2023-09-22 11:23:27;
hu2827;2023-09-22 11:24:20;
hu2825;2023-09-22 11:25:21;
hu2824;2023-09-22 11:26:59;
hu2826;2023-09-22 11:28:13;
hu2828;2023-09-22 11:29:18;
hu2830;2023-09-22 14:22:18;
hu2834;2023-09-22 14:24:32;
hu2832;2023-09-22 14:27:15;
hu2829;2023-09-22 14:31:54;
hu2833;2023-09-22 14:38:08;
hu2831;2023-09-22 14:40:35;
hu2835;2023-09-22 22:09:31;
hu2838;2023-09-25 07:23:52;
hu2847;2023-09-25 07:31:53;
hu2841;2023-09-25 07:37:32;
hu2849;2023-09-25 07:38:49;
hu2845;2023-09-25 07:40:00;
hu2846;2023-09-25 07:42:00;
hu2842;2023-09-25 07:44:23;
hu2837;2023-09-25 07:51:21;
hu2848;2023-09-25 07:52:59;
hu2836;2023-09-25 07:55:11;
hu2840;2023-09-25 08:57:43;
hu2850;2023-09-25 09:59:20;
hu2839;2023-09-25 10:59:34;
hu2843;2023-09-25 12:05:33;
hu2844;2023-09-25 13:07:07;
hu2852;2023-09-26 05:59:27;
hu2851;2023-09-26 08:00:31;
hu2855;2023-09-26 14:49:04;
hu2856;2023-09-26 14:50:05;
hu2853;2023-09-26 14:51:18;
hu2854;2023-09-26 14:55:03;
hu2862;2023-09-27 02:38:20;
hu2857;2023-09-27 07:47:31;
hu2863;2023-09-27 07:55:34;
hu2860;2023-09-27 08:57:33;
hu2858;2023-09-27 09:58:29;
hu2864;2023-09-27 09:59:17;
hu2859;2023-09-27 09:59:48;
hu2861;2023-09-27 11:00:41;
hu2865;2023-09-27 11:05:04;
hu2872;2023-09-27 17:27:44;
hu2868;2023-09-27 17:38:28;
hu2875;2023-09-27 17:41:18;
hu2876;2023-09-27 17:47:19;
hu2873;2023-09-27 17:51:42;
hu2869;2023-09-27 17:59:28;
hu2874;2023-09-27 19:26:21;
hu2892;2023-09-28 07:28:18;
hu2889;2023-09-28 07:29:36;
hu2878;2023-09-28 07:37:07;
hu2880;2023-09-28 07:51:46;
hu2886;2023-09-28 07:56:58;
hu2887;2023-09-28 07:58:24;
hu2893;2023-09-28 07:59:28;
hu2885;2023-09-28 09:06:36;
hu2871;2023-09-28 09:08:00;
hu2866;2023-09-28 09:09:48;
hu2882;2023-09-28 09:13:08;
hu2883;2023-09-28 09:15:06;
hu2890;2023-09-28 09:16:38;
hu2879;2023-09-28 09:23:14;
hu2888;2023-09-28 09:24:49;
hu2891;2023-09-28 09:29:48;
hu2867;2023-09-28 09:33:32;
hu2877;2023-09-28 09:37:40;
hu2870;2023-09-28 09:40:51;
hu2881;2023-09-28 09:41:26;
hu2884;2023-09-28 09:43:47;
hu2894;2023-09-28 11:34:13;
hu2900;2023-09-28 12:59:51;
hu2898;2023-09-28 14:02:02;
hu2896;2023-09-28 14:02:59;
hu2899;2023-09-28 14:06:00;
hu2897;2023-09-28 14:11:10;
hu2895;2023-09-28 14:12:59;
hu2902;2023-09-28 16:41:59;
hu2905;2023-09-28 16:47:38;
hu2901;2023-09-28 16:51:06;
hu2904;2023-09-28 16:59:26;
hu2903;2023-09-28 18:04:32;
hu2906;2023-09-28 18:19:32;
hu2907;2023-09-28 20:48:50;
hu2916;2023-09-29 08:05:47;
hu2915;2023-09-29 08:07:38;
hu2921;2023-09-29 08:22:45;
hu2912;2023-09-29 08:26:13;
hu2919;2023-09-29 08:38:54;
hu2914;2023-09-29 08:48:55;
hu2927;2023-09-29 08:54:44;
hu2909;2023-09-29 09:59:58;
hu2911;2023-09-29 11:00:58;
hu2920;2023-09-29 11:07:30;
hu2923;2023-09-29 11:12:13;
hu2922;2023-09-29 11:14:29;
hu2925;2023-09-29 11:17:16;
hu2918;2023-09-29 11:22:02;
hu2908;2023-09-29 11:23:15;
hu2917;2023-09-29 11:29:32;
hu2910;2023-09-29 11:32:14;
hu2926;2023-09-29 11:41:58;
hu2924;2023-09-29 11:42:40;
hu2913;2023-09-29 11:45:38;
hu2930;2023-09-29 13:10:12;
hu2928;2023-09-29 13:11:46;
hu2929;2023-09-29 13:15:12;
hu2936;2023-09-29 21:09:34;
hu2960;2023-10-02 07:23:20;
hu2948;2023-10-02 07:34:05;
hu2963;2023-10-02 07:50:25;
hu2962;2023-10-02 08:54:10;
hu2949;2023-10-02 08:55:45;
hu2953;2023-10-02 09:56:36;
hu2947;2023-10-02 09:57:23;
hu2944;2023-10-02 09:58:34;
hu2937;2023-10-02 09:59:27;
hu2946;2023-10-02 11:00:57;
hu2942;2023-10-02 11:03:18;
hu2935;2023-10-02 11:05:19;
hu2965;2023-10-02 11:10:51;
hu2964;2023-10-02 11:14:15;
hu2931;2023-10-02 11:21:22;
hu2958;2023-10-02 11:22:22;
hu2954;2023-10-02 11:26:00;
hu2945;2023-10-02 11:30:47;
hu2932;2023-10-02 11:37:54;
hu2940;2023-10-02 11:41:44;
hu2950;2023-10-02 11:48:19;
hu2933;2023-10-02 11:49:47;
hu2961;2023-10-02 11:52:49;
hu2955;2023-10-02 11:54:31;
hu2966;2023-10-02 11:55:55;
hu2939;2023-10-02 11:58:31;
hu2957;2023-10-02 14:02:09;
hu2956;2023-10-02 14:07:13;
hu2952;2023-10-02 14:12:21;
hu2959;2023-10-02 14:19:51;
hu2951;2023-10-02 14:24:58;
hu2934;2023-10-02 14:25:35;
hu2943;2023-10-02 14:26:40;
hu2938;2023-10-02 14:27:26;
hu2941;2023-10-02 14:30:53;
hu2968;2023-10-02 14:39:00;
hu2969;2023-10-02 14:39:59;
hu2972;2023-10-02 14:42:19;
hu2974;2023-10-02 14:50:53;
hu2973;2023-10-02 14:53:42;
hu2970;2023-10-02 14:59:40;
hu2976;2023-10-02 16:02:05;
hu2986;2023-10-02 16:04:56;
hu2977;2023-10-02 16:13:57;
hu2978;2023-10-02 16:17:22;
hu2981;2023-10-02 16:19:03;
hu2987;2023-10-02 16:22:11;
hu2982;2023-10-02 16:23:07;
hu2988;2023-10-02 16:24:58;
hu2983;2023-10-02 16:30:04;
hu2967;2023-10-02 16:31:35;
hu2984;2023-10-02 16:42:11;
hu2997;2023-10-02 16:46:04;
hu2985;2023-10-02 16:51:20;
hu2980;2023-10-02 16:58:14;
hu2993;2023-10-02 18:00:27;
hu2994;2023-10-02 18:42:27;
hu2999;2023-10-03 07:44:22;
hu3001;2023-10-03 07:45:45;
hu3000;2023-10-03 07:55:29;
hu2971;2023-10-03 07:56:34;
hu2989;2023-10-03 07:59:34;
hu3002;2023-10-03 09:03:35;
hu2995;2023-10-03 09:05:22;
hu2979;2023-10-03 09:06:55;
hu2990;2023-10-03 09:07:44;
hu2992;2023-10-03 09:08:28;
hu3004;2023-10-03 09:16:13;
hu3003;2023-10-03 09:23:43;
hu2996;2023-10-03 09:27:21;
hu2998;2023-10-03 09:34:43;
hu2975;2023-10-03 09:35:37;
hu2991;2023-10-03 09:39:39;
hu3010;2023-10-03 18:41:33;
hu3007;2023-10-04 07:45:02;
hu3019;2023-10-04 07:49:21;
hu3017;2023-10-04 07:56:02;
hu3005;2023-10-04 08:57:22;
hu3012;2023-10-04 08:59:31;
hu3018;2023-10-04 10:04:56;
hu3006;2023-10-04 10:05:42;
hu3023;2023-10-04 10:07:58;
hu3009;2023-10-04 10:13:09;
hu3013;2023-10-04 10:13:48;
hu3024;2023-10-04 10:14:18;
hu3014;2023-10-04 10:17:25;
hu3020;2023-10-04 10:18:40;
hu3016;2023-10-04 10:20:07;
hu3011;2023-10-04 10:23:47;
hu3026;2023-10-04 10:25:59;
hu3021;2023-10-04 10:32:13;
hu3015;2023-10-04 10:34:27;
hu3022;2023-10-04 10:39:28;
hu3025;2023-10-04 10:42:51;
hu3008;2023-10-04 10:43:26;
hu3030;2023-10-04 15:28:08;
hu3028;2023-10-04 15:28:54;
hu3029;2023-10-04 15:35:31;
hu3032;2023-10-04 15:39:19;
hu3027;2023-10-04 15:40:32;
hu3031;2023-10-04 15:41:17;
hu3036;2023-10-04 20:26:51;
hu3046;2023-10-05 07:32:46;
hu3037;2023-10-05 07:34:04;
hu3044;2023-10-05 07:48:16;
hu3033;2023-10-05 07:57:56;
hu3039;2023-10-05 07:59:00;
hu3045;2023-10-05 09:03:31;
hu3049;2023-10-05 09:06:01;
hu3050;2023-10-05 09:08:54;
hu3041;2023-10-05 09:10:49;
hu3047;2023-10-05 09:11:28;
hu3038;2023-10-05 09:15:04;
hu3035;2023-10-05 09:16:39;
hu3034;2023-10-05 09:17:38;
hu3042;2023-10-05 09:19:33;
hu3040;2023-10-05 09:20:35;
hu3043;2023-10-05 09:24:27;
hu3048;2023-10-05 09:25:39;
hu3053;2023-10-05 18:16:04;
hu3056;2023-10-05 18:24:57;
hu3054;2023-10-05 18:57:16;
hu3066;2023-10-06 08:05:05;
hu3069;2023-10-06 08:07:27;
hu3061;2023-10-06 08:22:05;
hu3065;2023-10-06 08:38:44;
hu3063;2023-10-06 08:45:48;
hu3076;2023-10-06 08:54:55;
hu3077;2023-10-06 08:59:06;
hu3060;2023-10-06 10:05:16;
hu3067;2023-10-06 10:06:50;
hu3070;2023-10-06 10:11:14;
hu3059;2023-10-06 10:16:01;
hu3052;2023-10-06 10:17:57;
hu3080;2023-10-06 10:21:07;
hu3071;2023-10-06 10:27:13;
hu3058;2023-10-06 10:32:48;
hu3084;2023-10-06 10:34:01;
hu3051;2023-10-06 10:40:34;
hu3085;2023-10-06 10:45:07;
hu3072;2023-10-06 10:52:50;
hu3075;2023-10-06 11:53:08;
hu3082;2023-10-06 11:54:35;
hu3074;2023-10-06 13:55:26;
hu3083;2023-10-06 14:57:35;
hu3086;2023-10-06 15:58:56;
hu3057;2023-10-06 17:01:45;
hu3062;2023-10-06 17:04:46;
hu3079;2023-10-06 17:09:50;
hu3064;2023-10-06 17:14:26;
hu3078;2023-10-06 17:27:14;
hu3068;2023-10-06 17:33:12;
hu3055;2023-10-06 17:37:30;
hu3081;2023-10-06 17:41:41;
hu3073;2023-10-06 17:47:36;
hu3090;2023-10-09 07:40:24;
hu3093;2023-10-09 07:57:05;
hu3105;2023-10-09 09:00:54;
hu3102;2023-10-09 09:01:30;
hu3101;2023-10-09 09:05:12;
hu3111;2023-10-09 09:08:01;
hu3113;2023-10-09 09:10:41;
hu3094;2023-10-09 09:14:43;
hu3088;2023-10-09 09:15:18;
hu3106;2023-10-09 09:19:16;
hu3092;2023-10-09 09:23:20;
hu3107;2023-10-09 09:29:33;
hu3112;2023-10-09 09:35:02;
hu3108;2023-10-09 09:37:09;
hu3115;2023-10-09 09:38:23;
hu3096;2023-10-09 09:40:03;
hu3116;2023-10-09 09:42:55;
hu3098;2023-10-09 09:50:00;
hu3089;2023-10-09 09:52:46;
hu3103;2023-10-09 09:54:26;
hu3109;2023-10-09 09:55:53;
hu3110;2023-10-09 09:56:44;
hu3117;2023-10-09 10:59:57;
hu3104;2023-10-09 12:01:00;
hu3099;2023-10-09 13:04:07;
hu3114;2023-10-09 13:05:53;
hu3087;2023-10-09 13:06:57;
hu3118;2023-10-09 13:08:44;
hu3119;2023-10-09 13:10:11;
hu3100;2023-10-09 13:11:55;
hu3097;2023-10-09 13:12:46;
hu3121;2023-10-09 13:15:29;
hu3095;2023-10-09 13:19:27;
hu3091;2023-10-09 13:25:58;
hu3120;2023-10-09 13:33:28;
hu3126;2023-10-09 18:08:54;
hu3122;2023-10-09 18:40:54;
hu3127;2023-10-09 18:57:21;
hu3136;2023-10-10 07:58:39;
hu3138;2023-10-10 09:00:50;
hu3125;2023-10-10 09:02:36;
hu3132;2023-10-10 09:05:58;
hu3124;2023-10-10 09:08:36;
hu3135;2023-10-10 09:10:01;
hu3141;2023-10-10 09:11:22;
hu3131;2023-10-10 09:15:09;
hu3130;2023-10-10 09:16:17;
hu3128;2023-10-10 09:19:36;
hu3123;2023-10-10 09:23:00;
hu3133;2023-10-10 09:25:53;
hu3134;2023-10-10 09:28:11;
hu3139;2023-10-10 09:32:19;
hu3137;2023-10-10 09:34:40;
hu3140;2023-10-10 09:40:32;
hu3129;2023-10-10 09:41:58;
hu3142;2023-10-10 14:09:35;
hu3146;2023-10-10 14:14:13;
hu3145;2023-10-10 14:15:39;
hu3147;2023-10-10 14:20:18;
hu3144;2023-10-10 14:24:17;
hu3143;2023-10-10 14:26:24;
hu3149;2023-10-10 14:43:34;
hu3152;2023-10-10 14:44:13;
