ocel_event_id;ocel_object_id;ocel_qualifier
load_veh_cr598;vh31;VH laded
to_bay_cr545;cr545;CR brought to bay
to_bay_cr545;fl1;FL moved
load_veh_cr495;cr495;CR loaded
load_veh_cr495;fl3;FL moved
load_veh_cr495;vh31;VH laded
collect_hu3263;hu3263;HU collected
order_crs_td200;td200;ordered for TD
order_crs_td200;cr720;CRs ordered
order_crs_td200;cr719;CRs ordered
to_bay_cr513;cr513;CR brought to bay
to_bay_cr513;fl2;FL moved
to_bay_cr535;cr535;CR brought to bay
to_bay_cr535;fl3;FL moved
load_veh_cr545;cr545;CR loaded
load_veh_cr545;fl1;FL moved
load_veh_cr545;vh31;VH laded
load_truck_hu3263;hu3263;HU loaded
load_truck_hu3263;cr533;CR laded
load_truck_hu3263;tr4;TR laded
collect_hu3249;hu3249;HU collected
create_td201;co200;TD created for CO
create_td201;td201;created TD
load_truck_hu3254;hu3254;HU loaded
load_truck_hu3254;cr641;CR laded
load_truck_hu3254;tr5;TR laded
collect_hu3245;hu3245;HU collected
load_truck_hu3249;hu3249;HU loaded
load_truck_hu3249;cr605;CR laded
load_truck_hu3249;tr2;TR laded
resch_cr_cr513;cr513;CR rescheduled
resch_cr_cr513;vh33;booked VH
resch_cr_cr513;td142;TD with CR rescheduled
load_truck_hu3256;hu3256;HU loaded
load_truck_hu3256;cr641;CR laded
load_truck_hu3256;tr5;TR laded
load_truck_hu3257;hu3257;HU loaded
load_truck_hu3257;cr641;CR laded
load_truck_hu3257;tr5;TR laded
collect_hu3236;hu3236;HU collected
load_truck_hu3245;hu3245;HU loaded
load_truck_hu3245;cr575;CR laded
load_truck_hu3245;tr1;TR laded
load_truck_hu3236;hu3236;HU loaded
load_truck_hu3236;cr697;CR laded
load_truck_hu3236;tr6;TR laded
collect_hu3242;hu3242;HU collected
load_veh_cr609;cr609;CR loaded
load_veh_cr609;fl1;FL moved
load_veh_cr609;vh31;VH laded
load_veh_cr535;cr535;CR loaded
load_veh_cr535;fl3;FL moved
load_veh_cr535;vh31;VH laded
collect_hu3253;hu3253;HU collected
load_truck_hu3242;hu3242;HU loaded
load_truck_hu3242;cr575;CR laded
load_truck_hu3242;tr1;TR laded
collect_hu3261;hu3261;HU collected
load_truck_hu3253;hu3253;HU loaded
load_truck_hu3253;cr641;CR laded
load_truck_hu3253;tr5;TR laded
to_bay_cr601;cr601;CR brought to bay
to_bay_cr601;fl1;FL moved
load_truck_hu3261;hu3261;HU loaded
load_truck_hu3261;cr533;CR laded
load_truck_hu3261;tr4;TR laded
collect_hu3260;hu3260;HU collected
collect_hu3255;hu3255;HU collected
load_truck_hu3260;hu3260;HU loaded
load_truck_hu3260;cr533;CR laded
load_truck_hu3260;tr4;TR laded
load_veh_cr552;cr552;CR loaded
load_veh_cr552;fl2;FL moved
load_veh_cr552;vh31;VH laded
collect_hu3251;hu3251;HU collected
load_truck_hu3255;hu3255;HU loaded
load_truck_hu3255;cr641;CR laded
load_truck_hu3255;tr5;TR laded
reg_co206;co206;registered CO
order_crs_td199;td199;ordered for TD
order_crs_td199;cr717;CRs ordered
order_crs_td199;cr716;CRs ordered
order_crs_td199;cr718;CRs ordered
collect_hu3248;hu3248;HU collected
load_truck_hu3251;hu3251;HU loaded
load_truck_hu3251;cr605;CR laded
load_truck_hu3251;tr2;TR laded
load_truck_hu3248;hu3248;HU loaded
load_truck_hu3248;cr605;CR laded
load_truck_hu3248;tr2;TR laded
collect_hu3259;hu3259;HU collected
load_veh_cr601;cr601;CR loaded
load_veh_cr601;fl1;FL moved
load_veh_cr601;vh31;VH laded
drive_term_cr575;cr575;CR moved
drive_term_cr575;tr1;TR moved
pick_cr624;cr624;CR picked
book_vehs_td201;td201;VHs booked for TD
book_vehs_td201;vh33;booked VHs
book_vehs_td201;vh33;booked VHs
load_veh_cr622;cr622;CR loaded
load_veh_cr622;fl3;FL moved
load_veh_cr622;vh31;VH laded
to_bay_cr594;cr594;CR brought to bay
to_bay_cr594;fl1;FL moved
load_truck_hu3259;hu3259;HU loaded
load_truck_hu3259;cr533;CR laded
load_truck_hu3259;tr4;TR laded
collect_hu3269;hu3269;HU collected
load_veh_cr538;cr538;CR loaded
load_veh_cr538;fl2;FL moved
load_veh_cr538;vh31;VH laded
load_veh_cr607;cr607;CR loaded
load_veh_cr607;fl3;FL moved
load_veh_cr607;vh31;VH laded
to_bay_cr534;cr534;CR brought to bay
to_bay_cr534;fl3;FL moved
collect_hu3266;hu3266;HU collected
load_veh_cr508;cr508;CR loaded
load_veh_cr508;fl2;FL moved
load_veh_cr508;vh31;VH laded
collect_hu3252;hu3252;HU collected
load_veh_cr611;cr611;CR loaded
load_veh_cr611;fl2;FL moved
load_veh_cr611;vh31;VH laded
weigh_cr575;cr575;CR weighted
weigh_cr575;fl2;FL weighing
to_bay_cr575;cr575;CR brought to bay
to_bay_cr575;fl2;FL moved
load_veh_cr594;cr594;CR loaded
load_veh_cr594;fl1;FL moved
load_veh_cr594;vh31;VH laded
collect_hu3258;hu3258;HU collected
load_truck_hu3252;hu3252;HU loaded
load_truck_hu3252;cr641;CR laded
load_truck_hu3252;tr5;TR laded
load_truck_hu3269;hu3269;HU loaded
load_truck_hu3269;cr624;CR laded
load_truck_hu3269;tr1;TR laded
to_bay_cr544;cr544;CR brought to bay
to_bay_cr544;fl1;FL moved
load_veh_cr575;cr575;CR loaded
load_veh_cr575;fl2;FL moved
load_veh_cr575;vh31;VH laded
load_truck_hu3266;hu3266;HU loaded
load_truck_hu3266;cr624;CR laded
load_truck_hu3266;tr1;TR laded
load_veh_cr534;cr534;CR loaded
load_veh_cr534;fl3;FL moved
load_veh_cr534;vh31;VH laded
load_truck_hu3258;hu3258;HU loaded
load_truck_hu3258;cr533;CR laded
load_truck_hu3258;tr4;TR laded
collect_hu3220;hu3220;HU collected
drive_term_cr697;cr697;CR moved
drive_term_cr697;tr6;TR moved
pick_cr570;cr570;CR picked
load_veh_cr544;cr544;CR loaded
load_veh_cr544;fl1;FL moved
load_veh_cr544;vh31;VH laded
to_bay_cr543;cr543;CR brought to bay
to_bay_cr543;fl2;FL moved
weigh_cr697;cr697;CR weighted
weigh_cr697;fl1;FL weighing
collect_hu3274;hu3274;HU collected
load_truck_hu3220;hu3220;HU loaded
load_truck_hu3220;cr612;CR laded
load_truck_hu3220;tr3;TR laded
drive_term_cr641;cr641;CR moved
drive_term_cr641;tr5;TR moved
pick_cr635;cr635;CR picked
weigh_cr641;cr641;CR weighted
weigh_cr641;fl3;FL weighing
to_bay_cr697;cr697;CR brought to bay
to_bay_cr697;fl1;FL moved
collect_hu3280;hu3280;HU collected
stock_cr641;cr641;CR stored
stock_cr641;fl3;FL moved
load_truck_hu3274;hu3274;HU loaded
load_truck_hu3274;cr570;CR laded
load_truck_hu3274;tr6;TR laded
collect_hu3272;hu3272;HU collected
create_td202;co203;TD created for CO
create_td202;td202;created TD
load_truck_hu3272;hu3272;HU loaded
load_truck_hu3272;cr570;CR laded
load_truck_hu3272;tr6;TR laded
collect_hu3264;hu3264;HU collected
drive_term_cr612;cr612;CR moved
drive_term_cr612;tr3;TR moved
pick_cr502;cr502;CR picked
load_truck_hu3264;hu3264;HU loaded
load_truck_hu3264;cr624;CR laded
load_truck_hu3264;tr1;TR laded
collect_hu3281;hu3281;HU collected
weigh_cr612;cr612;CR weighted
weigh_cr612;fl3;FL weighing
load_veh_cr543;cr543;CR loaded
load_veh_cr543;fl2;FL moved
load_veh_cr543;vh31;VH laded
load_veh_cr697;cr697;CR loaded
load_veh_cr697;fl1;FL moved
load_veh_cr697;vh31;VH laded
collect_hu3275;hu3275;HU collected
to_bay_cr612;cr612;CR brought to bay
to_bay_cr612;fl3;FL moved
reg_co207;co207;registered CO
load_truck_hu3280;hu3280;HU loaded
load_truck_hu3280;cr635;CR laded
load_truck_hu3280;tr5;TR laded
load_truck_hu3281;hu3281;HU loaded
load_truck_hu3281;cr635;CR laded
load_truck_hu3281;tr5;TR laded
collect_hu3273;hu3273;HU collected
load_truck_hu3275;hu3275;HU loaded
load_truck_hu3275;cr570;CR laded
load_truck_hu3275;tr6;TR laded
collect_hu3285;hu3285;HU collected
load_truck_hu3273;hu3273;HU loaded
load_truck_hu3273;cr570;CR laded
load_truck_hu3273;tr6;TR laded
collect_hu3270;hu3270;HU collected
collect_hu3276;hu3276;HU collected
load_truck_hu3270;hu3270;HU loaded
load_truck_hu3270;cr570;CR laded
load_truck_hu3270;tr6;TR laded
load_truck_hu3276;hu3276;HU loaded
load_truck_hu3276;cr635;CR laded
load_truck_hu3276;tr5;TR laded
collect_hu3284;hu3284;HU collected
collect_hu3287;hu3287;HU collected
collect_hu3286;hu3286;HU collected
collect_hu3283;hu3283;HU collected
order_crs_td201;td201;ordered for TD
order_crs_td201;cr721;CRs ordered
order_crs_td201;cr722;CRs ordered
order_crs_td201;cr723;CRs ordered
collect_hu3282;hu3282;HU collected
book_vehs_td202;td202;VHs booked for TD
book_vehs_td202;vh38;booked VHs
load_veh_cr612;cr612;CR loaded
load_veh_cr612;fl3;FL moved
load_veh_cr612;vh31;VH laded
load_truck_hu3287;hu3287;HU loaded
load_truck_hu3287;cr502;CR laded
load_truck_hu3287;tr3;TR laded
load_truck_hu3283;hu3283;HU loaded
load_truck_hu3283;cr502;CR laded
load_truck_hu3283;tr3;TR laded
load_truck_hu3285;hu3285;HU loaded
load_truck_hu3285;cr502;CR laded
load_truck_hu3285;tr3;TR laded
load_truck_hu3284;hu3284;HU loaded
load_truck_hu3284;cr502;CR laded
load_truck_hu3284;tr3;TR laded
load_truck_hu3286;hu3286;HU loaded
load_truck_hu3286;cr502;CR laded
load_truck_hu3286;tr3;TR laded
collect_hu3262;hu3262;HU collected
load_truck_hu3282;hu3282;HU loaded
load_truck_hu3282;cr502;CR laded
load_truck_hu3282;tr3;TR laded
load_truck_hu3262;hu3262;HU loaded
load_truck_hu3262;cr533;CR laded
load_truck_hu3262;tr4;TR laded
collect_hu3267;hu3267;HU collected
collect_hu3279;hu3279;HU collected
load_truck_hu3267;hu3267;HU loaded
load_truck_hu3267;cr624;CR laded
load_truck_hu3267;tr1;TR laded
load_truck_hu3279;hu3279;HU loaded
load_truck_hu3279;cr635;CR laded
load_truck_hu3279;tr5;TR laded
collect_hu3265;hu3265;HU collected
collect_hu3278;hu3278;HU collected
load_truck_hu3265;hu3265;HU loaded
load_truck_hu3265;cr624;CR laded
load_truck_hu3265;tr1;TR laded
collect_hu3268;hu3268;HU collected
load_truck_hu3278;hu3278;HU loaded
load_truck_hu3278;cr635;CR laded
load_truck_hu3278;tr5;TR laded
collect_hu3271;hu3271;HU collected
load_truck_hu3268;hu3268;HU loaded
load_truck_hu3268;cr624;CR laded
load_truck_hu3268;tr1;TR laded
load_truck_hu3271;hu3271;HU loaded
load_truck_hu3271;cr570;CR laded
load_truck_hu3271;tr6;TR laded
collect_hu3246;hu3246;HU collected
order_crs_td202;td202;ordered for TD
order_crs_td202;cr724;CRs ordered
order_crs_td202;cr725;CRs ordered
collect_hu3277;hu3277;HU collected
load_truck_hu3246;hu3246;HU loaded
load_truck_hu3246;cr605;CR laded
load_truck_hu3246;tr2;TR laded
load_truck_hu3277;hu3277;HU loaded
load_truck_hu3277;cr635;CR laded
load_truck_hu3277;tr5;TR laded
drive_term_cr533;cr533;CR moved
drive_term_cr533;tr4;TR moved
collect_hu3292;hu3292;HU collected
pick_cr636;cr636;CR picked
drive_term_cr502;cr502;CR moved
drive_term_cr502;tr3;TR moved
pick_cr637;cr637;CR picked
weigh_cr502;cr502;CR weighted
weigh_cr502;fl2;FL weighing
collect_hu3291;hu3291;HU collected
weigh_cr533;cr533;CR weighted
weigh_cr533;fl3;FL weighing
collect_hu3296;hu3296;HU collected
collect_hu3290;hu3290;HU collected
to_bay_cr502;cr502;CR brought to bay
to_bay_cr502;fl2;FL moved
drive_term_cr570;cr570;CR moved
drive_term_cr570;tr6;TR moved
pick_cr708;cr708;CR picked
collect_hu3297;hu3297;HU collected
drive_term_cr624;cr624;CR moved
drive_term_cr624;tr1;TR moved
pick_cr703;cr703;CR picked
collect_hu3295;hu3295;HU collected
drive_term_cr605;cr605;CR moved
drive_term_cr605;tr2;TR moved
pick_cr595;cr595;CR picked
weigh_cr570;cr570;CR weighted
weigh_cr570;fl1;FL weighing
collect_hu3312;hu3312;HU collected
to_bay_cr533;cr533;CR brought to bay
to_bay_cr533;fl3;FL moved
resch_cr_cr502;cr502;CR rescheduled
resch_cr_cr502;vh33;booked VH
resch_cr_cr502;td140;TD with CR rescheduled
weigh_cr624;cr624;CR weighted
weigh_cr624;fl2;FL weighing
collect_hu3303;hu3303;HU collected
to_bay_cr624;cr624;CR brought to bay
to_bay_cr624;fl2;FL moved
load_veh_cr533;cr533;CR loaded
load_veh_cr533;fl3;FL moved
load_veh_cr533;vh31;VH laded
weigh_cr605;cr605;CR weighted
weigh_cr605;fl3;FL weighing
to_bay_cr570;cr570;CR brought to bay
to_bay_cr570;fl1;FL moved
collect_hu3314;hu3314;HU collected
collect_hu3304;hu3304;HU collected
collect_hu3300;hu3300;HU collected
to_bay_cr605;cr605;CR brought to bay
to_bay_cr605;fl3;FL moved
collect_hu3313;hu3313;HU collected
resch_cr_cr624;cr624;CR rescheduled
resch_cr_cr624;vh33;booked VH
resch_cr_cr624;td172;TD with CR rescheduled
load_truck_hu3291;hu3291;HU loaded
load_truck_hu3291;cr636;CR laded
load_truck_hu3291;tr4;TR laded
resch_cr_cr570;cr570;CR rescheduled
resch_cr_cr570;vh33;booked VH
resch_cr_cr570;td158;TD with CR rescheduled
collect_hu3307;hu3307;HU collected
load_truck_hu3292;hu3292;HU loaded
load_truck_hu3292;cr636;CR laded
load_truck_hu3292;tr4;TR laded
load_truck_hu3290;hu3290;HU loaded
load_truck_hu3290;cr636;CR laded
load_truck_hu3290;tr4;TR laded
load_truck_hu3300;hu3300;HU loaded
load_truck_hu3300;cr708;CR laded
load_truck_hu3300;tr6;TR laded
collect_hu3309;hu3309;HU collected
load_truck_hu3307;hu3307;HU loaded
load_truck_hu3307;cr703;CR laded
load_truck_hu3307;tr1;TR laded
load_veh_cr605;cr605;CR loaded
load_veh_cr605;fl3;FL moved
load_veh_cr605;vh31;VH laded
collect_hu3311;hu3311;HU collected
load_truck_hu3314;hu3314;HU loaded
load_truck_hu3314;cr595;CR laded
load_truck_hu3314;tr2;TR laded
load_truck_hu3303;hu3303;HU loaded
load_truck_hu3303;cr708;CR laded
load_truck_hu3303;tr6;TR laded
load_truck_hu3312;hu3312;HU loaded
load_truck_hu3312;cr595;CR laded
load_truck_hu3312;tr2;TR laded
load_truck_hu3309;hu3309;HU loaded
load_truck_hu3309;cr703;CR laded
load_truck_hu3309;tr1;TR laded
collect_hu3310;hu3310;HU collected
load_truck_hu3313;hu3313;HU loaded
load_truck_hu3313;cr595;CR laded
load_truck_hu3313;tr2;TR laded
load_truck_hu3304;hu3304;HU loaded
load_truck_hu3304;cr703;CR laded
load_truck_hu3304;tr1;TR laded
load_truck_hu3311;hu3311;HU loaded
load_truck_hu3311;cr595;CR laded
load_truck_hu3311;tr2;TR laded
collect_hu3301;hu3301;HU collected
load_truck_hu3310;hu3310;HU loaded
load_truck_hu3310;cr595;CR laded
load_truck_hu3310;tr2;TR laded
collect_hu3299;hu3299;HU collected
load_truck_hu3301;hu3301;HU loaded
load_truck_hu3301;cr708;CR laded
load_truck_hu3301;tr6;TR laded
drive_term_cr635;cr635;CR moved
drive_term_cr635;tr5;TR moved
pick_cr526;cr526;CR picked
collect_hu3288;hu3288;HU collected
load_truck_hu3299;hu3299;HU loaded
load_truck_hu3299;cr708;CR laded
load_truck_hu3299;tr6;TR laded
load_truck_hu3288;hu3288;HU loaded
load_truck_hu3288;cr636;CR laded
load_truck_hu3288;tr4;TR laded
collect_hu3318;hu3318;HU collected
weigh_cr635;cr635;CR weighted
weigh_cr635;fl3;FL weighing
collect_hu3317;hu3317;HU collected
to_bay_cr635;cr635;CR brought to bay
to_bay_cr635;fl3;FL moved
load_truck_hu3295;hu3295;HU loaded
load_truck_hu3295;cr637;CR laded
load_truck_hu3295;tr3;TR laded
load_truck_hu3297;hu3297;HU loaded
load_truck_hu3297;cr637;CR laded
load_truck_hu3297;tr3;TR laded
load_truck_hu3296;hu3296;HU loaded
load_truck_hu3296;cr637;CR laded
load_truck_hu3296;tr3;TR laded
collect_hu3293;hu3293;HU collected
depart_vh31;vh31;VH departed
depart_vh31;cr605;CR departed
depart_vh31;cr533;CR departed
depart_vh31;cr612;CR departed
depart_vh31;cr697;CR departed
depart_vh31;cr543;CR departed
depart_vh31;cr544;CR departed
depart_vh31;cr534;CR departed
depart_vh31;cr575;CR departed
depart_vh31;cr594;CR departed
depart_vh31;cr611;CR departed
depart_vh31;cr508;CR departed
depart_vh31;cr607;CR departed
depart_vh31;cr538;CR departed
depart_vh31;cr622;CR departed
depart_vh31;cr601;CR departed
depart_vh31;cr552;CR departed
depart_vh31;cr535;CR departed
depart_vh31;cr609;CR departed
depart_vh31;cr545;CR departed
depart_vh31;cr495;CR departed
depart_vh31;cr598;CR departed
depart_vh31;cr604;CR departed
depart_vh31;cr572;CR departed
depart_vh31;cr615;CR departed
depart_vh31;cr532;CR departed
depart_vh31;cr412;CR departed
depart_vh31;cr614;CR departed
depart_vh31;cr606;CR departed
depart_vh31;cr531;CR departed
depart_vh31;cr542;CR departed
depart_vh31;cr578;CR departed
depart_vh31;cr617;CR departed
depart_vh31;cr659;CR departed
depart_vh31;cr645;CR departed
depart_vh31;td178;TD with CR departure
depart_vh31;td181;TD with CR departure
depart_vh31;td115;TD with CR departure
depart_vh31;td170;TD with CR departure
depart_vh31;td159;TD with CR departure
depart_vh31;td138;TD with CR departure
depart_vh31;td154;TD with CR departure
depart_vh31;td166;TD with CR departure
depart_vh31;td172;TD with CR departure
depart_vh31;td149;TD with CR departure
depart_vh31;td141;TD with CR departure
depart_vh31;td168;TD with CR departure
depart_vh31;td165;TD with CR departure
depart_vh31;td160;TD with CR departure
depart_vh31;td151;TD with CR departure
depart_vh31;td192;TD with CR departure
depart_vh31;td169;TD with CR departure
depart_vh31;td148;TD with CR departure
depart_vh31;td167;TD with CR departure
resch_cr_cr635;cr635;CR rescheduled
resch_cr_cr635;vh33;booked VH
resch_cr_cr635;td175;TD with CR rescheduled
create_td203;co207;TD created for CO
create_td203;td203;created TD
load_truck_hu3318;hu3318;HU loaded
load_truck_hu3318;cr526;CR laded
load_truck_hu3318;tr5;TR laded
load_truck_hu3317;hu3317;HU loaded
load_truck_hu3317;cr526;CR laded
load_truck_hu3317;tr5;TR laded
book_vehs_td203;td203;VHs booked for TD
book_vehs_td203;vh36;booked VHs
load_truck_hu3293;hu3293;HU loaded
load_truck_hu3293;cr636;CR laded
load_truck_hu3293;tr4;TR laded
collect_hu3305;hu3305;HU collected
reg_co208;co208;registered CO
load_truck_hu3305;hu3305;HU loaded
load_truck_hu3305;cr703;CR laded
load_truck_hu3305;tr1;TR laded
collect_hu3319;hu3319;HU collected
collect_hu3294;hu3294;HU collected
load_truck_hu3319;hu3319;HU loaded
load_truck_hu3319;cr526;CR laded
load_truck_hu3319;tr5;TR laded
load_truck_hu3294;hu3294;HU loaded
load_truck_hu3294;cr637;CR laded
load_truck_hu3294;tr3;TR laded
collect_hu3289;hu3289;HU collected
collect_hu3321;hu3321;HU collected
load_truck_hu3289;hu3289;HU loaded
load_truck_hu3289;cr636;CR laded
load_truck_hu3289;tr4;TR laded
load_truck_hu3321;hu3321;HU loaded
load_truck_hu3321;cr526;CR laded
load_truck_hu3321;tr5;TR laded
collect_hu3316;hu3316;HU collected
collect_hu3315;hu3315;HU collected
load_truck_hu3316;hu3316;HU loaded
load_truck_hu3316;cr526;CR laded
load_truck_hu3316;tr5;TR laded
load_truck_hu3315;hu3315;HU loaded
load_truck_hu3315;cr595;CR laded
load_truck_hu3315;tr2;TR laded
collect_hu3320;hu3320;HU collected
collect_hu3302;hu3302;HU collected
load_truck_hu3320;hu3320;HU loaded
load_truck_hu3320;cr526;CR laded
load_truck_hu3320;tr5;TR laded
collect_hu3298;hu3298;HU collected
load_truck_hu3302;hu3302;HU loaded
load_truck_hu3302;cr708;CR laded
load_truck_hu3302;tr6;TR laded
drive_term_cr636;cr636;CR moved
drive_term_cr636;tr4;TR moved
pick_cr650;cr650;CR picked
weigh_cr636;cr636;CR weighted
weigh_cr636;fl1;FL weighing
collect_hu3322;hu3322;HU collected
load_truck_hu3298;hu3298;HU loaded
load_truck_hu3298;cr708;CR laded
load_truck_hu3298;tr6;TR laded
to_bay_cr636;cr636;CR brought to bay
to_bay_cr636;fl1;FL moved
resch_cr_cr636;cr636;CR rescheduled
resch_cr_cr636;vh34;booked VH
resch_cr_cr636;td175;TD with CR rescheduled
drive_term_cr595;cr595;CR moved
drive_term_cr595;tr2;TR moved
pick_cr702;cr702;CR picked
collect_hu3324;hu3324;HU collected
weigh_cr595;cr595;CR weighted
weigh_cr595;fl1;FL weighing
collect_hu3323;hu3323;HU collected
to_bay_cr595;cr595;CR brought to bay
to_bay_cr595;fl1;FL moved
drive_term_cr708;cr708;CR moved
drive_term_cr708;tr6;TR moved
pick_cr576;cr576;CR picked
resch_cr_cr595;cr595;CR rescheduled
resch_cr_cr595;vh34;booked VH
resch_cr_cr595;td165;TD with CR rescheduled
collect_hu3333;hu3333;HU collected
weigh_cr708;cr708;CR weighted
weigh_cr708;fl3;FL weighing
load_truck_hu3322;hu3322;HU loaded
load_truck_hu3322;cr650;CR laded
load_truck_hu3322;tr4;TR laded
collect_hu3308;hu3308;HU collected
drive_term_cr637;cr637;CR moved
drive_term_cr637;tr3;TR moved
pick_cr489;cr489;CR picked
stock_cr708;cr708;CR stored
stock_cr708;fl3;FL moved
weigh_cr637;cr637;CR weighted
weigh_cr637;fl2;FL weighing
load_truck_hu3308;hu3308;HU loaded
load_truck_hu3308;cr703;CR laded
load_truck_hu3308;tr1;TR laded
collect_hu3335;hu3335;HU collected
to_bay_cr637;cr637;CR brought to bay
to_bay_cr637;fl2;FL moved
collect_hu3331;hu3331;HU collected
order_crs_td203;td203;ordered for TD
order_crs_td203;cr726;CRs ordered
order_crs_td203;cr727;CRs ordered
load_truck_hu3323;hu3323;HU loaded
load_truck_hu3323;cr702;CR laded
load_truck_hu3323;tr2;TR laded
load_truck_hu3324;hu3324;HU loaded
load_truck_hu3324;cr702;CR laded
load_truck_hu3324;tr2;TR laded
drive_term_cr526;cr526;CR moved
drive_term_cr526;tr5;TR moved
pick_cr699;cr699;CR picked
weigh_cr526;cr526;CR weighted
weigh_cr526;fl3;FL weighing
to_bay_cr526;cr526;CR brought to bay
to_bay_cr526;fl3;FL moved
load_truck_hu3333;hu3333;HU loaded
load_truck_hu3333;cr576;CR laded
load_truck_hu3333;tr6;TR laded
collect_hu3328;hu3328;HU collected
resch_cr_cr637;cr637;CR rescheduled
resch_cr_cr637;vh34;booked VH
resch_cr_cr637;td175;TD with CR rescheduled
resch_cr_cr526;cr526;CR rescheduled
resch_cr_cr526;vh34;booked VH
resch_cr_cr526;td147;TD with CR rescheduled
collect_hu3329;hu3329;HU collected
load_truck_hu3328;hu3328;HU loaded
load_truck_hu3328;cr702;CR laded
load_truck_hu3328;tr2;TR laded
collect_hu3345;hu3345;HU collected
collect_hu3336;hu3336;HU collected
collect_hu3339;hu3339;HU collected
collect_hu3342;hu3342;HU collected
collect_hu3341;hu3341;HU collected
collect_hu3337;hu3337;HU collected
drive_term_cr650;cr650;CR moved
drive_term_cr650;tr4;TR moved
pick_cr694;cr694;CR picked
weigh_cr650;cr650;CR weighted
weigh_cr650;fl1;FL weighing
stock_cr650;cr650;CR stored
stock_cr650;fl1;FL moved
collect_hu3306;hu3306;HU collected
collect_hu3346;hu3346;HU collected
load_truck_hu3306;hu3306;HU loaded
load_truck_hu3306;cr703;CR laded
load_truck_hu3306;tr1;TR laded
collect_hu3330;hu3330;HU collected
collect_hu3334;hu3334;HU collected
collect_hu3348;hu3348;HU collected
collect_hu3344;hu3344;HU collected
drive_term_cr703;cr703;CR moved
drive_term_cr703;tr1;TR moved
pick_cr569;cr569;CR picked
weigh_cr703;cr703;CR weighted
weigh_cr703;fl3;FL weighing
load_truck_hu3346;hu3346;HU loaded
load_truck_hu3346;cr694;CR laded
load_truck_hu3346;tr4;TR laded
collect_hu3349;hu3349;HU collected
load_truck_hu3334;hu3334;HU loaded
load_truck_hu3334;cr576;CR laded
load_truck_hu3334;tr6;TR laded
load_truck_hu3348;hu3348;HU loaded
load_truck_hu3348;cr694;CR laded
load_truck_hu3348;tr4;TR laded
load_truck_hu3329;hu3329;HU loaded
load_truck_hu3329;cr576;CR laded
load_truck_hu3329;tr6;TR laded
stock_cr703;cr703;CR stored
stock_cr703;fl3;FL moved
load_truck_hu3344;hu3344;HU loaded
load_truck_hu3344;cr699;CR laded
load_truck_hu3344;tr5;TR laded
load_truck_hu3337;hu3337;HU loaded
load_truck_hu3337;cr489;CR laded
load_truck_hu3337;tr3;TR laded
load_truck_hu3339;hu3339;HU loaded
load_truck_hu3339;cr489;CR laded
load_truck_hu3339;tr3;TR laded
reg_co209;co209;registered CO
load_truck_hu3335;hu3335;HU loaded
load_truck_hu3335;cr489;CR laded
load_truck_hu3335;tr3;TR laded
load_truck_hu3336;hu3336;HU loaded
load_truck_hu3336;cr489;CR laded
load_truck_hu3336;tr3;TR laded
load_truck_hu3331;hu3331;HU loaded
load_truck_hu3331;cr576;CR laded
load_truck_hu3331;tr6;TR laded
load_truck_hu3349;hu3349;HU loaded
load_truck_hu3349;cr694;CR laded
load_truck_hu3349;tr4;TR laded
collect_hu3354;hu3354;HU collected
load_truck_hu3345;hu3345;HU loaded
load_truck_hu3345;cr699;CR laded
load_truck_hu3345;tr5;TR laded
collect_hu3340;hu3340;HU collected
load_truck_hu3342;hu3342;HU loaded
load_truck_hu3342;cr699;CR laded
load_truck_hu3342;tr5;TR laded
load_truck_hu3341;hu3341;HU loaded
load_truck_hu3341;cr699;CR laded
load_truck_hu3341;tr5;TR laded
collect_hu3351;hu3351;HU collected
load_truck_hu3340;hu3340;HU loaded
load_truck_hu3340;cr699;CR laded
load_truck_hu3340;tr5;TR laded
load_truck_hu3330;hu3330;HU loaded
load_truck_hu3330;cr576;CR laded
load_truck_hu3330;tr6;TR laded
collect_hu3332;hu3332;HU collected
load_truck_hu3351;hu3351;HU loaded
load_truck_hu3351;cr694;CR laded
load_truck_hu3351;tr4;TR laded
load_truck_hu3332;hu3332;HU loaded
load_truck_hu3332;cr576;CR laded
load_truck_hu3332;tr6;TR laded
collect_hu3352;hu3352;HU collected
collect_hu3325;hu3325;HU collected
load_truck_hu3325;hu3325;HU loaded
load_truck_hu3325;cr702;CR laded
load_truck_hu3325;tr2;TR laded
collect_hu3326;hu3326;HU collected
create_td204;co209;TD created for CO
create_td204;td204;created TD
load_truck_hu3326;hu3326;HU loaded
load_truck_hu3326;cr702;CR laded
load_truck_hu3326;tr2;TR laded
collect_hu3355;hu3355;HU collected
collect_hu3327;hu3327;HU collected
collect_hu3353;hu3353;HU collected
load_truck_hu3327;hu3327;HU loaded
load_truck_hu3327;cr702;CR laded
load_truck_hu3327;tr2;TR laded
collect_hu3347;hu3347;HU collected
load_truck_hu3353;hu3353;HU loaded
load_truck_hu3353;cr569;CR laded
load_truck_hu3353;tr1;TR laded
load_truck_hu3355;hu3355;HU loaded
load_truck_hu3355;cr569;CR laded
load_truck_hu3355;tr1;TR laded
load_truck_hu3352;hu3352;HU loaded
load_truck_hu3352;cr569;CR laded
load_truck_hu3352;tr1;TR laded
load_truck_hu3354;hu3354;HU loaded
load_truck_hu3354;cr569;CR laded
load_truck_hu3354;tr1;TR laded
drive_term_cr576;cr576;CR moved
